positive_ratings,negative_ratings,owners,average_playtime,median_playtime,price
11,31,10000.0,0,0,2.89
4,3,10000.0,0,0,1.69
9,5,10000.0,0,0,5.19
14,20,10000.0,1,1,0.78
12,3,10000.0,0,0,4.49
31,4,35000.0,0,0,0.79
32,11,10000.0,0,0,7.19
27,1,10000.0,0,0,7.19
7,2,10000.0,0,0,3.99
14,2,10000.0,0,0,0.0
19,2,10000.0,0,0,2.09
36,1,10000.0,0,0,5.19
1,4,10000.0,0,0,2.89
24,11,35000.0,0,0,2.89
28,21,10000.0,0,0,1.69
169,54,150000.0,1448,1448,0.0
640,107,35000.0,0,0,15.49
3,0,10000.0,0,0,2.09
13,3,10000.0,0,0,1.69
4,0,10000.0,0,0,0.79
58,6,10000.0,0,0,7.19
16,4,10000.0,0,0,7.19
16,1,10000.0,0,0,1.69
138,18,10000.0,0,0,23.79
5,0,10000.0,0,0,2.89
1,0,10000.0,0,0,1.69
32,19,10000.0,0,0,1.69
17,10,10000.0,0,0,2.09
11,3,10000.0,0,0,0.79
20,9,10000.0,1,1,0.99
76,25,10000.0,0,0,2.09
79,12,35000.0,0,0,4.79
1,1,10000.0,0,0,7.19
14,7,10000.0,0,0,0.79
80,12,35000.0,0,0,0.0
16,5,10000.0,0,0,2.09
33,12,10000.0,0,0,3.99
28,15,10000.0,0,0,9.29
2,0,10000.0,0,0,1.69
0,2,10000.0,0,0,11.39
1846,90,75000.0,0,0,15.49
3,1,10000.0,0,0,5.19
1,0,10000.0,0,0,1.69
2,0,10000.0,0,0,5.19
9,1,10000.0,0,0,7.19
353,193,35000.0,0,0,11.39
9,2,10000.0,0,0,5.19
6,9,10000.0,0,0,0.0
63,3,10000.0,0,0,2.89
1,0,10000.0,0,0,5.79
16,0,10000.0,0,0,6.99
23,2,10000.0,0,0,0.79
1,1,10000.0,0,0,1.69
9,1,10000.0,0,0,0.79
3,0,10000.0,0,0,11.39
33,24,10000.0,0,0,3.99
18,19,10000.0,0,0,0.79
51,16,10000.0,0,0,11.39
20,6,10000.0,0,0,2.09
0,1,10000.0,0,0,1.69
42,14,10000.0,0,0,8.29
14,4,10000.0,0,0,5.19
1,2,10000.0,0,0,3.99
8,1,10000.0,0,0,0.79
3,2,10000.0,0,0,1.69
3,0,10000.0,0,0,0.79
18,7,10000.0,0,0,2.09
0,4,10000.0,0,0,4.49
19,3,10000.0,0,0,3.99
2,16,10000.0,0,0,2.89
2,7,10000.0,0,0,1.69
81,16,10000.0,0,0,2.09
8,4,10000.0,0,0,23.79
4,2,10000.0,0,0,7.19
15,1,10000.0,0,0,6.19
4,2,10000.0,0,0,0.79
4,3,10000.0,0,0,10.29
3,3,10000.0,0,0,2.09
18,3,10000.0,0,0,2.09
20,2,10000.0,0,0,0.79
1,4,10000.0,0,0,1.69
1,2,10000.0,0,0,0.79
269,16,10000.0,310,310,3.99
23,0,10000.0,0,0,6.19
397,67,150000.0,103,103,0.0
4,3,10000.0,0,0,11.39
9,1,10000.0,0,0,7.19
1,0,10000.0,0,0,15.49
2,2,10000.0,0,0,0.0
10,4,10000.0,0,0,2.89
9,1,10000.0,0,0,2.89
6,4,10000.0,0,0,3.99
259,31,10000.0,1048,1048,25.99
41,17,10000.0,0,0,19.99
33,2,10000.0,0,0,4.79
61,19,10000.0,0,0,4.79
7,2,10000.0,0,0,3.99
24,4,10000.0,0,0,1.69
5,4,10000.0,0,0,0.79
25,3,10000.0,0,0,2.89
1,0,10000.0,0,0,2.89
16,16,10000.0,5,5,5.19
0,1,10000.0,0,0,3.99
14,17,10000.0,0,0,0.0
7,1,10000.0,0,0,0.0
799,45,10000.0,310,310,11.39
53,14,10000.0,0,0,30.99
860,351,35000.0,103,108,15.49
1,1,10000.0,0,0,3.99
5,2,10000.0,0,0,2.89
0,1,10000.0,0,0,13.99
3,3,10000.0,0,0,2.89
14,33,10000.0,0,0,2.89
53,2,10000.0,0,0,0.79
2103,1062,750000.0,5647,597,0.0
8,8,10000.0,0,0,2.09
0,1,10000.0,0,0,7.19
41,7,10000.0,0,0,5.79
6,1,10000.0,0,0,0.0
5,4,10000.0,0,0,3.99
123,6,10000.0,0,0,1.3
22,1,10000.0,0,0,7.19
4,1,10000.0,0,0,3.99
46,27,10000.0,0,0,0.79
242,33,10000.0,0,0,1.69
23,1,10000.0,0,0,4.79
15,13,10000.0,0,0,14.99
13,11,10000.0,0,0,2.89
10,6,10000.0,0,0,0.79
6,11,10000.0,0,0,9.29
2,7,10000.0,0,0,9.29
18,17,10000.0,0,0,0.79
16,1,10000.0,0,0,5.19
12,4,10000.0,0,0,11.39
8,8,10000.0,0,0,0.0
5,13,10000.0,0,0,11.39
0,4,10000.0,0,0,3.99
41,4,10000.0,0,0,12.39
251,152,10000.0,0,0,39.99
10,3,10000.0,0,0,0.79
91,69,75000.0,0,0,0.0
15,5,10000.0,0,0,0.79
28,11,10000.0,0,0,0.79
756,929,750000.0,32,37,0.0
11,0,10000.0,0,0,0.0
2,2,10000.0,0,0,0.79
1,0,10000.0,0,0,1.69
36,6,35000.0,11,11,0.0
29,10,35000.0,0,0,0.0
3,3,10000.0,0,0,1.69
9,1,10000.0,0,0,1.9
12,16,10000.0,0,0,8.29
107,19,10000.0,0,0,24.99
1,0,10000.0,0,0,3.99
10,3,10000.0,0,0,7.19
2,3,10000.0,0,0,0.79
3,0,10000.0,0,0,1.69
29,12,10000.0,0,0,0.79
44,9,75000.0,159,257,0.0
1,1,10000.0,0,0,4.79
3,6,10000.0,0,0,0.79
3,15,10000.0,0,0,4.79
7,0,10000.0,0,0,11.39
19,1,10000.0,0,0,5.19
33,14,10000.0,0,0,0.79
7,5,10000.0,0,0,0.79
95,46,10000.0,0,0,14.99
10,2,10000.0,0,0,11.39
5,6,10000.0,0,0,3.99
19,26,35000.0,2,2,0.79
13,5,10000.0,0,0,10.29
7,6,10000.0,0,0,4.79
1,4,10000.0,0,0,6.19
7,1,10000.0,0,0,3.99
16,0,10000.0,0,0,2.09
1,0,10000.0,0,0,7.19
1,0,10000.0,0,0,5.19
134,146,150000.0,0,0,1.69
1,0,10000.0,0,0,7.19
50,30,10000.0,0,0,0.79
1,0,10000.0,0,0,2.89
28,22,35000.0,0,0,0.0
11,1,10000.0,0,0,1.69
6,5,10000.0,0,0,11.39
11,1,10000.0,0,0,0.79
0,4,10000.0,0,0,0.79
11,7,10000.0,0,0,2.09
20,9,10000.0,0,0,4.79
22,27,10000.0,0,0,9.29
3,4,10000.0,0,0,1.69
6,0,10000.0,0,0,2.99
13,22,10000.0,0,0,0.79
10,8,10000.0,0,0,5.79
10,0,10000.0,0,0,3.99
17,11,35000.0,0,0,1.69
14,15,10000.0,0,0,0.79
39,21,10000.0,0,0,1.69
14,4,10000.0,0,0,2.09
1,5,10000.0,0,0,16.99
17,1,10000.0,0,0,2.89
17,0,10000.0,0,0,3.99
21,26,35000.0,0,0,0.79
2,3,10000.0,0,0,3.99
6,1,10000.0,0,0,7.19
9,5,10000.0,0,0,0.79
2,0,35000.0,0,0,0.0
2,1,10000.0,0,0,9.29
19,0,10000.0,0,0,27.79
39,26,10000.0,0,0,0.79
11,4,10000.0,0,0,9.99
13,1,10000.0,0,0,4.79
13,1,10000.0,0,0,0.79
155,43,150000.0,181,181,0.0
2,0,10000.0,0,0,11.39
12,9,35000.0,0,0,0.0
217,81,10000.0,0,0,23.79
135,44,10000.0,0,0,7.19
15,5,10000.0,0,0,3.99
6,2,10000.0,0,0,2.89
4,2,10000.0,0,0,2.09
39,17,10000.0,44,44,3.99
24,6,35000.0,0,0,0.0
119,29,10000.0,0,0,7.19
50,8,10000.0,0,0,11.39
2,0,10000.0,0,0,1.69
3,2,10000.0,0,0,0.79
3,4,10000.0,0,0,19.49
1619,2217,350000.0,0,0,24.99
4,6,10000.0,0,0,14.49
3,1,10000.0,0,0,7.19
31,33,35000.0,0,0,0.79
1,0,10000.0,0,0,3.99
8,4,10000.0,0,0,3.99
1,0,10000.0,0,0,8.29
17,47,10000.0,0,0,0.79
40,2,10000.0,0,0,7.19
56,39,35000.0,0,0,1.69
148,87,75000.0,3,3,0.0
118,44,75000.0,8,8,0.0
14,30,10000.0,0,0,3.19
4,0,10000.0,0,0,0.79
0,2,10000.0,0,0,11.39
25,1,10000.0,0,0,1.69
16,1,10000.0,0,0,3.99
3,0,10000.0,0,0,7.19
3,6,10000.0,0,0,2.09
2,3,10000.0,0,0,0.79
0,1,10000.0,0,0,0.79
70,10,10000.0,0,0,10.99
4,0,10000.0,0,0,2.09
0,1,10000.0,0,0,2.09
7,1,10000.0,0,0,5.19
6,0,10000.0,0,0,11.39
1,0,10000.0,0,0,7.19
1,0,10000.0,0,0,5.19
2,0,10000.0,0,0,7.19
1,1,10000.0,0,0,7.19
34,4,10000.0,0,0,1.69
459,191,75000.0,50,50,0.0
42,0,10000.0,0,0,8.29
6,2,10000.0,0,0,1.69
1,0,10000.0,0,0,2.99
7,14,10000.0,0,0,1.69
16,27,10000.0,0,0,0.79
88,3,10000.0,0,0,3.99
54,27,35000.0,0,0,0.0
170,7,35000.0,21,21,0.0
1,1,10000.0,0,0,6.19
97,65,10000.0,0,0,0.79
7,39,10000.0,0,0,7.19
1,0,10000.0,0,0,6.19
0,2,10000.0,0,0,10.29
36,9,10000.0,6,6,0.79
6,1,10000.0,0,0,7.19
10,16,10000.0,0,0,0.79
35,4,10000.0,0,0,0.0
28,15,10000.0,21,21,0.79
3,9,10000.0,0,0,3.99
10,9,10000.0,0,0,1.69
31,6,10000.0,0,0,2.09
1,0,10000.0,0,0,7.19
19,5,10000.0,0,0,2.89
16,19,10000.0,0,0,0.79
3,2,10000.0,0,0,2.24
43,7,10000.0,0,0,2.09
14,7,10000.0,0,0,14.99
54,14,10000.0,0,0,4.79
31,3,10000.0,0,0,8.29
1,2,10000.0,0,0,3.99
50,12,10000.0,0,0,2.1
3,0,10000.0,0,0,2.09
106,49,10000.0,0,0,10.29
27,10,10000.0,0,0,0.78
11,3,10000.0,0,0,2.89
169,75,75000.0,1,1,0.0
7,4,10000.0,0,0,0.79
23,3,10000.0,0,0,3.99
0,4,10000.0,0,0,2.89
42,3,35000.0,0,0,0.0
39,1,10000.0,0,0,11.39
14,4,10000.0,0,0,5.19
2,0,10000.0,0,0,6.19
3,2,10000.0,0,0,7.19
14,0,10000.0,0,0,2.89
2,1,10000.0,0,0,2.89
69,10,10000.0,0,0,0.79
61,2,10000.0,0,0,9.29
0,2,10000.0,0,0,3.99
3,2,10000.0,0,0,2.09
4,0,10000.0,0,0,2.89
2,2,10000.0,0,0,3.99
6,3,10000.0,0,0,1.69
235,69,10000.0,0,0,7.19
4,3,10000.0,0,0,2.09
12,3,10000.0,0,0,0.0
25,2,10000.0,0,0,11.39
54,12,10000.0,0,0,4.99
62,24,10000.0,0,0,15.49
6,2,10000.0,0,0,15.49
7,3,10000.0,0,0,3.99
87,1,10000.0,0,0,2.89
1,1,10000.0,0,0,0.79
8,6,10000.0,0,0,3.99
72,22,10000.0,0,0,0.0
93,33,10000.0,0,0,0.0
5,0,10000.0,0,0,6.19
50,29,10000.0,0,0,0.79
6,0,10000.0,0,0,9.29
31,13,10000.0,0,0,1.69
11,5,10000.0,0,0,0.79
61,11,10000.0,0,0,11.39
0,2,10000.0,0,0,0.79
21,3,10000.0,0,0,0.79
7,1,10000.0,0,0,0.0
11,19,10000.0,0,0,0.79
2,0,10000.0,0,0,15.49
11,3,10000.0,0,0,0.79
53,115,35000.0,45,45,0.79
1,1,10000.0,0,0,3.99
6,9,10000.0,0,0,1.69
1,0,10000.0,0,0,5.79
47,37,10000.0,57,57,2.89
16,5,10000.0,0,0,3.99
103,9,10000.0,0,0,11.39
11,5,10000.0,0,0,11.39
10,1,10000.0,0,0,2.89
11,3,10000.0,0,0,2.89
99,43,35000.0,0,0,0.0
27,24,10000.0,0,0,0.0
27,5,10000.0,0,0,11.39
1,1,10000.0,0,0,6.19
151,26,10000.0,0,0,7.19
45,15,10000.0,0,0,14.49
3,0,10000.0,0,0,10.29
5,0,10000.0,0,0,2.09
3,22,10000.0,0,0,1.69
4,21,35000.0,0,0,5.19
1,0,10000.0,0,0,3.99
390,11,35000.0,0,0,1.69
10,0,10000.0,0,0,1.49
19,16,10000.0,0,0,8.29
3,0,10000.0,0,0,2.09
0,1,10000.0,0,0,3.99
12,2,10000.0,0,0,3.99
4623,860,350000.0,1243,1263,11.39
2,1,10000.0,0,0,3.99
284,18,75000.0,571,573,4.49
14,1,10000.0,0,0,5.79
1,6,10000.0,0,0,5.99
8,3,10000.0,0,0,7.19
2,1,10000.0,0,0,5.19
8,1,10000.0,0,0,4.49
106,11,10000.0,0,0,19.99
22,1,10000.0,0,0,2.89
6,1,10000.0,0,0,7.19
41,18,10000.0,0,0,0.79
19,3,10000.0,0,0,1.69
34,25,10000.0,0,0,4.79
22,3,10000.0,0,0,11.39
173,75,10000.0,0,0,11.9
6,5,10000.0,0,0,0.79
13,11,10000.0,0,0,3.99
9,7,10000.0,0,0,0.0
14,9,10000.0,9,9,11.39
6,8,10000.0,0,0,3.99
242,63,75000.0,108,156,23.79
1,0,10000.0,0,0,7.19
316,113,35000.0,0,0,30.99
17,0,10000.0,0,0,0.79
176,62,10000.0,0,0,15.49
8,2,10000.0,0,0,11.39
51,4,10000.0,0,0,4.79
69,18,10000.0,0,0,8.99
23,0,10000.0,0,0,0.0
7,0,10000.0,0,0,0.0
14,4,10000.0,0,0,0.79
520,256,75000.0,0,0,15.49
6,37,10000.0,0,0,0.79
187,81,10000.0,0,0,15.49
3,1,10000.0,0,0,0.79
11,5,10000.0,0,0,11.39
46,20,10000.0,0,0,0.79
8,6,10000.0,0,0,0.79
4,0,10000.0,0,0,0.79
197,158,150000.0,1564,1564,0.0
8,0,10000.0,0,0,2.09
19,0,10000.0,0,0,3.99
54,8,10000.0,0,0,0.79
66,18,10000.0,0,0,12.49
5,2,10000.0,0,0,4.79
29,12,10000.0,0,0,1.69
11,3,10000.0,0,0,0.79
84,10,10000.0,0,0,1.69
1,0,10000.0,0,0,2.09
7,0,10000.0,17,17,0.79
11,4,10000.0,0,0,0.99
10,1,10000.0,0,0,0.99
76,21,10000.0,0,0,1.69
2,3,10000.0,0,0,0.79
14,6,10000.0,0,0,0.79
11,3,10000.0,0,0,1.69
12,10,10000.0,0,0,0.0
3,3,10000.0,0,0,7.19
202,108,10000.0,0,0,39.99
9,3,10000.0,0,0,0.79
761,111,35000.0,282,524,5.79
29,1,10000.0,0,0,4.79
7,4,10000.0,0,0,3.99
2,2,10000.0,0,0,3.99
7,2,10000.0,0,0,7.19
19,9,10000.0,0,0,0.79
2,3,10000.0,0,0,3.99
9,4,10000.0,0,0,2.89
31,31,35000.0,0,0,2.89
2,7,10000.0,0,0,2.89
9,6,10000.0,1,1,1.99
100,31,10000.0,0,0,0.79
6,0,10000.0,0,0,2.89
51,9,10000.0,0,0,0.79
2,1,10000.0,0,0,2.09
0,1,10000.0,0,0,1.69
1,1,10000.0,0,0,0.79
2,1,10000.0,0,0,1.69
2,0,10000.0,0,0,0.79
2075,342,150000.0,672,717,8.29
18,12,10000.0,0,0,4.79
24,5,10000.0,0,0,0.79
14,38,10000.0,0,0,0.79
162,72,10000.0,0,0,0.79
24,9,10000.0,0,0,2.09
2,4,10000.0,0,0,3.99
13,11,10000.0,0,0,0.79
21,2,10000.0,3,3,3.99
1,1,10000.0,0,0,3.99
9,0,10000.0,0,0,3.99
13,3,10000.0,0,0,5.19
8,5,10000.0,0,0,3.99
17,2,10000.0,0,0,4.79
33,56,10000.0,0,0,0.79
7,0,10000.0,0,0,23.79
134,61,10000.0,0,0,0.79
0,3,10000.0,0,0,10.29
1,3,10000.0,0,0,1.69
38,23,10000.0,0,0,0.79
31,15,10000.0,0,0,4.79
44,30,10000.0,0,0,2.89
7,2,10000.0,0,0,11.39
19,39,10000.0,0,0,2.89
193,24,35000.0,0,0,0.0
6,5,10000.0,0,0,0.0
36,6,10000.0,0,0,12.49
49,11,10000.0,0,0,3.99
123,6,10000.0,0,0,1.69
37,2,10000.0,0,0,0.79
132,25,35000.0,0,0,2.09
4,3,10000.0,0,0,15.49
13,8,10000.0,0,0,0.79
4,10,10000.0,0,0,0.79
9,2,10000.0,0,0,0.79
6,4,10000.0,0,0,1.69
1,0,10000.0,0,0,1.69
1,1,10000.0,0,0,3.99
29,14,35000.0,0,0,1.69
6,4,10000.0,0,0,3.99
20,6,10000.0,0,0,15.49
1,2,10000.0,0,0,15.49
1,1,10000.0,0,0,1.69
3,1,10000.0,0,0,7.19
8,8,10000.0,0,0,0.0
2,0,10000.0,0,0,1.69
226,53,10000.0,0,0,11.39
3,0,10000.0,0,0,2.09
0,2,10000.0,0,0,2.89
6,8,10000.0,0,0,2.89
252,45,75000.0,0,0,1.69
1,3,10000.0,0,0,2.89
1,1,10000.0,0,0,9.29
2,2,10000.0,0,0,9.29
174,39,10000.0,399,399,19.99
70,8,10000.0,0,0,1.69
12,3,10000.0,0,0,2.09
4,1,10000.0,0,0,4.79
0,1,10000.0,0,0,0.79
8,0,10000.0,0,0,5.19
110,23,10000.0,0,0,6.0
3,1,10000.0,0,0,0.79
0,1,10000.0,0,0,3.99
12,3,10000.0,0,0,0.0
40,12,10000.0,0,0,2.89
3,7,10000.0,0,0,10.29
10,5,10000.0,0,0,9.29
2,3,10000.0,0,0,7.19
44,8,10000.0,0,0,6.19
14,10,10000.0,0,0,1.69
1,1,10000.0,0,0,1.69
21,6,10000.0,0,0,7.19
22,4,35000.0,0,0,0.0
0,7,10000.0,0,0,7.19
121,4,10000.0,0,0,1.69
10,3,10000.0,0,0,0.79
4,5,10000.0,0,0,3.99
96,5,10000.0,0,0,12.99
23,1,10000.0,0,0,14.99
48,26,10000.0,0,0,7.19
17,29,75000.0,1,1,2.89
16,42,35000.0,0,0,3.99
4,2,10000.0,0,0,5.79
4,0,10000.0,0,0,5.19
1,2,10000.0,0,0,1.69
1,11,10000.0,0,0,4.79
24,10,10000.0,0,0,2.99
1,1,10000.0,0,0,3.99
27,44,10000.0,0,0,2.89
247,16,75000.0,177,177,2.09
20,1,10000.0,0,0,2.09
5,0,10000.0,0,0,2.09
2504,698,350000.0,105,161,0.0
0,1,10000.0,0,0,7.19
6,3,10000.0,0,0,3.99
1,2,10000.0,0,0,1.69
4,0,10000.0,0,0,3.99
5,2,10000.0,0,0,0.79
3,6,10000.0,0,0,0.79
38,4,10000.0,156,309,7.19
46,27,35000.0,0,0,3.99
11,5,10000.0,0,0,0.79
3,0,10000.0,0,0,3.99
1,0,10000.0,0,0,2.89
11,20,10000.0,9,9,2.09
49,13,10000.0,0,0,0.79
78,26,10000.0,0,0,0.0
14,12,10000.0,0,0,1.69
1,1,10000.0,0,0,3.99
60,7,10000.0,0,0,3.99
160,55,10000.0,0,0,10.99
4,2,10000.0,0,0,7.19
49,12,10000.0,0,0,14.99
6,1,10000.0,0,0,4.79
0,5,10000.0,0,0,2.09
1,1,10000.0,0,0,7.19
28,31,35000.0,0,0,3.99
3,1,10000.0,0,0,2.89
12,11,10000.0,0,0,7.19
14,5,10000.0,4,4,2.09
12,8,10000.0,0,0,5.19
3,14,10000.0,0,0,0.79
12,2,10000.0,0,0,1.69
180,67,35000.0,0,0,3.99
30,4,10000.0,0,0,4.79
3,2,10000.0,0,0,5.79
39,5,10000.0,0,0,0.0
42,32,10000.0,0,0,2.09
92,14,10000.0,0,0,19.49
1,1,10000.0,0,0,1.69
7,3,10000.0,0,0,0.0
14,13,10000.0,0,0,1.69
6,0,10000.0,0,0,3.99
122,20,10000.0,0,0,11.39
12,2,10000.0,0,0,10.99
560,70,35000.0,140,140,1.69
210,114,75000.0,22,24,0.0
15,3,10000.0,0,0,1.69
10,0,10000.0,0,0,13.49
10,0,10000.0,0,0,0.79
2,0,10000.0,0,0,4.79
6,4,10000.0,0,0,0.0
1,2,10000.0,0,0,0.79
0,2,10000.0,0,0,7.19
8,2,10000.0,0,0,0.79
3,0,10000.0,0,0,5.79
44,8,10000.0,0,0,1.69
311,13,35000.0,0,0,0.0
3,2,10000.0,0,0,2.89
9,4,10000.0,0,0,0.79
26,25,10000.0,0,0,7.19
9,15,35000.0,37,37,0.0
4,4,10000.0,0,0,0.79
100,29,10000.0,0,0,2.89
1,2,10000.0,0,0,0.0
2,0,10000.0,0,0,2.89
4,2,10000.0,0,0,2.09
143,13,35000.0,0,0,14.99
4,2,10000.0,0,0,5.79
7,16,10000.0,0,0,0.79
194,45,10000.0,0,0,17.99
3,15,10000.0,0,0,0.79
8,20,10000.0,0,0,0.79
55,7,10000.0,0,0,14.99
12,19,10000.0,0,0,0.79
9,18,10000.0,0,0,0.79
68,6,10000.0,0,0,5.79
2,0,10000.0,0,0,5.79
3,0,10000.0,0,0,1.69
44,24,10000.0,0,0,4.79
4,1,10000.0,0,0,7.19
0,8,10000.0,0,0,15.49
4,1,10000.0,0,0,5.79
5,0,10000.0,0,0,9.29
27,15,10000.0,0,0,0.79
16,2,10000.0,0,0,2.09
9,6,10000.0,0,0,2.09
27,4,10000.0,0,0,2.49
6,0,10000.0,0,0,4.79
1,2,10000.0,0,0,2.89
0,2,10000.0,0,0,0.99
163,259,150000.0,0,0,0.0
3,2,10000.0,0,0,0.0
28,27,10000.0,0,0,2.09
8,12,10000.0,0,0,0.79
25,0,10000.0,0,0,1.69
8,3,10000.0,0,0,8.29
10,4,10000.0,0,0,3.99
14,9,10000.0,0,0,3.99
1,6,10000.0,0,0,3.99
3,1,10000.0,0,0,5.19
4,4,10000.0,0,0,5.19
11,5,10000.0,0,0,5.19
3,1,10000.0,0,0,5.19
2,7,10000.0,0,0,3.99
1,0,10000.0,0,0,0.79
11,1,10000.0,0,0,7.19
5,0,10000.0,0,0,7.19
898,42,150000.0,9,9,0.0
80,34,10000.0,0,0,8.99
11,0,10000.0,0,0,2.89
1,0,10000.0,0,0,5.19
10,17,10000.0,0,0,3.99
7,2,10000.0,0,0,0.79
51,10,10000.0,0,0,4.79
10,16,10000.0,4,4,0.79
2,2,10000.0,0,0,4.79
5,1,10000.0,0,0,5.19
8,3,10000.0,0,0,0.79
25,14,10000.0,0,0,0.79
8,2,10000.0,0,0,0.0
3,1,10000.0,0,0,11.39
34,52,35000.0,0,0,2.89
14,8,10000.0,0,0,14.99
0,1,10000.0,0,0,0.79
16,11,10000.0,0,0,0.79
100,11,10000.0,0,0,0.79
55,3,10000.0,0,0,0.79
3,0,10000.0,0,0,2.09
16,14,10000.0,0,0,0.79
9,0,10000.0,0,0,1.69
3,1,10000.0,0,0,0.79
8,2,10000.0,0,0,1.69
11,1,10000.0,0,0,0.0
3,5,10000.0,0,0,3.99
7,2,10000.0,0,0,2.89
15,28,10000.0,0,0,0.79
15,18,10000.0,0,0,0.79
5,0,10000.0,0,0,7.19
6,2,10000.0,0,0,27.79
66,46,10000.0,0,0,15.99
1,3,10000.0,0,0,10.29
52,2,10000.0,0,0,1.69
4,1,10000.0,0,0,7.19
5,0,10000.0,0,0,9.29
2,1,10000.0,0,0,1.69
37,18,10000.0,0,0,2.89
1,1,10000.0,0,0,0.79
165,10,35000.0,0,0,0.0
7,5,10000.0,0,0,3.99
1,7,10000.0,0,0,15.99
1,0,10000.0,0,0,2.89
1,0,10000.0,0,0,2.09
5,6,10000.0,0,0,11.39
223,81,35000.0,0,0,7.99
5,0,10000.0,0,0,0.79
7,4,10000.0,0,0,0.0
2,0,10000.0,0,0,11.39
81,83,35000.0,13,13,0.0
207,123,75000.0,0,0,0.0
238,113,150000.0,0,0,1.69
0,3,10000.0,0,0,0.79
173,26,75000.0,15,15,7.18
9,15,10000.0,0,0,0.79
5,0,10000.0,0,0,7.19
1,0,10000.0,0,0,6.99
357,9,10000.0,0,0,23.79
22,13,10000.0,0,0,2.09
457,263,75000.0,0,0,29.99
8,1,10000.0,0,0,7.19
79,23,10000.0,0,0,2.09
116,26,10000.0,0,0,23.79
2,13,10000.0,0,0,0.79
1,0,10000.0,0,0,15.49
91,204,150000.0,7,7,0.0
1,0,10000.0,0,0,3.99
13,2,10000.0,0,0,3.99
1,0,10000.0,0,0,4.79
21,15,10000.0,0,0,6.19
3,5,10000.0,0,0,0.79
7,6,10000.0,0,0,7.19
29,3,10000.0,0,0,3.99
36,19,10000.0,0,0,11.39
25,12,10000.0,0,0,0.79
65,26,10000.0,0,0,15.49
28,19,10000.0,0,0,3.99
1,0,10000.0,0,0,0.79
3,1,10000.0,0,0,3.59
5,0,10000.0,0,0,4.79
204,47,35000.0,97,97,4.79
19,5,10000.0,0,0,15.49
4,5,10000.0,0,0,0.79
8,23,10000.0,0,0,0.79
7,15,10000.0,0,0,3.19
43,6,10000.0,0,0,1.69
0,1,10000.0,0,0,7.19
3,12,10000.0,0,0,0.79
6,23,10000.0,2,2,0.79
4,0,10000.0,0,0,3.99
28,14,10000.0,0,0,2.89
25,4,10000.0,0,0,2.49
12,0,10000.0,0,0,15.49
1369,311,75000.0,0,0,19.99
2,0,10000.0,0,0,1.69
92,92,10000.0,15,15,1.69
142,148,150000.0,11,11,0.0
12,34,35000.0,0,0,1.69
7,1,10000.0,0,0,0.79
11,1,10000.0,0,0,9.29
51,14,10000.0,0,0,0.79
99,17,35000.0,1,1,0.0
21,8,10000.0,0,0,0.79
50,7,10000.0,0,0,4.79
4,0,10000.0,0,0,1.69
4,1,10000.0,0,0,0.79
18,11,10000.0,0,0,0.79
22,10,10000.0,0,0,0.79
53,44,10000.0,0,0,7.19
12,17,10000.0,0,0,7.19
1,20,10000.0,0,0,3.99
7,5,35000.0,0,0,3.99
1877,577,75000.0,386,386,13.99
19,1,10000.0,0,0,15.49
82,20,10000.0,0,0,8.99
232,55,35000.0,0,0,2.89
110,61,10000.0,0,0,11.99
3,0,10000.0,0,0,7.19
82,15,10000.0,0,0,7.19
117,5,10000.0,0,0,1.99
4,4,10000.0,0,0,2.09
8,3,10000.0,0,0,15.49
4,2,10000.0,0,0,23.79
4,25,10000.0,0,0,1.69
23,20,10000.0,0,0,1.69
1,0,10000.0,0,0,7.19
1,0,10000.0,0,0,7.19
2,0,10000.0,0,0,2.89
0,2,10000.0,0,0,0.79
18,1,10000.0,0,0,0.0
2,1,10000.0,0,0,3.99
37,9,10000.0,0,0,1.69
2,1,10000.0,0,0,1.69
6,4,10000.0,0,0,2.89
1,0,10000.0,0,0,2.09
4,2,10000.0,0,0,7.19
4,0,10000.0,0,0,0.0
32,20,35000.0,1,1,0.0
6,2,10000.0,0,0,5.79
7,1,10000.0,0,0,2.89
75,28,35000.0,0,0,0.0
10,4,10000.0,0,0,7.19
67,25,10000.0,0,0,0.79
8,0,10000.0,0,0,3.99
4,3,10000.0,0,0,0.0
25,4,10000.0,0,0,3.99
780,222,150000.0,1687,2455,2.89
10,14,10000.0,0,0,0.79
42,28,10000.0,0,0,0.0
147,61,10000.0,0,0,7.19
2,0,10000.0,0,0,2.09
3,0,10000.0,0,0,3.99
42,8,10000.0,0,0,2.89
20,3,10000.0,0,0,2.09
8,23,10000.0,0,0,0.79
78,18,35000.0,0,0,0.0
5,4,10000.0,0,0,0.79
13,1,10000.0,0,0,5.19
5,3,10000.0,0,0,0.79
2,8,10000.0,0,0,3.99
8,17,10000.0,0,0,0.79
4,1,10000.0,0,0,3.99
2,0,10000.0,0,0,3.99
17,0,10000.0,0,0,1.69
1,1,10000.0,0,0,5.79
22,15,35000.0,0,0,0.0
46,13,10000.0,0,0,9.99
0,7,10000.0,0,0,0.79
2,1,10000.0,0,0,0.79
3,3,10000.0,0,0,3.99
20,2,10000.0,0,0,2.89
77,46,10000.0,258,258,3.99
2,0,10000.0,0,0,1.69
187,5,10000.0,0,0,0.79
0,3,10000.0,0,0,2.89
162,49,35000.0,0,0,1.69
0,1,10000.0,0,0,0.79
